Observation,Region,Quarter,Year,Team_name,Elo
977,LCS,Spring,2018,FlyQuest,2652.9915342974136
978,LCS,Spring,2018,OpTic Gaming,2634.038515233679
978,LCS,Spring,2018,Cloud9,2767.094669320344
978,LCS,Spring,2018,Team Liquid,2759.223446631362
978,LCS,Spring,2018,Counter Logic Gaming,2689.3562418398137
978,LCS,Spring,2018,Phoenix1,
978,LCS,Spring,2018,100 Thieves,2787.048936448868
978,LCS,Spring,2018,Flyquest,
978,LCS,Spring,2018,Team SoloMid,2830.5400622425523
978,LCS,Spring,2018,Dignitas,
978,LCS,Spring,2018,FlyQuest,2652.9915342974136
978,LCS,Spring,2018,Renegades,
978,LCS,Spring,2018,Immortals,
978,LCS,Spring,2018,EnVyUs,
978,LCS,Spring,2018,Clutch Gaming,2764.11387831943
978,LCS,Spring,2018,Apex,
978,LCS,Spring,2018,NRG Esports,
978,LCS,Spring,2018,Echo Fox,2716.406705521752
978,LCS,Spring,2018,Team Impulse,
978,LCS,Spring,2018,Golden Guardians,2615.092805588293
979,LCS,Spring,2018,Team SoloMid,2830.5400622425523
979,LCS,Spring,2018,Echo Fox,2716.406705521752
979,LCS,Spring,2018,Apex,
979,LCS,Spring,2018,Team Liquid,2759.223446631362
979,LCS,Spring,2018,Dignitas,
979,LCS,Spring,2018,OpTic Gaming,2634.038515233679
979,LCS,Spring,2018,Cloud9,2767.094669320344
979,LCS,Spring,2018,NRG Esports,
979,LCS,Spring,2018,Counter Logic Gaming,2689.3562418398137
979,LCS,Spring,2018,Team Impulse,
979,LCS,Spring,2018,Immortals,
979,LCS,Spring,2018,Golden Guardians,2615.092805588293
979,LCS,Spring,2018,Clutch Gaming,2774.7730451643747
979,LCS,Spring,2018,Phoenix1,
979,LCS,Spring,2018,Flyquest,
979,LCS,Spring,2018,EnVyUs,
979,LCS,Spring,2018,100 Thieves,2776.3897696039235
979,LCS,Spring,2018,FlyQuest,2652.9915342974136
979,LCS,Spring,2018,Renegades,
980,LCS,Spring,2018,Renegades,
980,LCS,Spring,2018,Phoenix1,
980,LCS,Spring,2018,FlyQuest,2652.9915342974136
980,LCS,Spring,2018,EnVyUs,
980,LCS,Spring,2018,Apex,
980,LCS,Spring,2018,Clutch Gaming,2764.819577898438
980,LCS,Spring,2018,Team Liquid,2759.223446631362
980,LCS,Spring,2018,NRG Esports,
980,LCS,Spring,2018,Dignitas,
980,LCS,Spring,2018,Cloud9,2767.094669320344
980,LCS,Spring,2018,Team Impulse,
980,LCS,Spring,2018,Counter Logic Gaming,2689.3562418398137
980,LCS,Spring,2018,Team SoloMid,2830.5400622425523
980,LCS,Spring,2018,OpTic Gaming,2634.038515233679
980,LCS,Spring,2018,Flyquest,
980,LCS,Spring,2018,Echo Fox,2716.406705521752
980,LCS,Spring,2018,100 Thieves,2786.34323686986
980,LCS,Spring,2018,Golden Guardians,2615.092805588293
980,LCS,Spring,2018,Immortals,
981,LCS,Spring,2018,Golden Guardians,2615.092805588293
981,LCS,Spring,2018,Apex,
981,LCS,Spring,2018,Team Liquid,2759.223446631362
981,LCS,Spring,2018,Team SoloMid,2830.5400622425523
981,LCS,Spring,2018,NRG Esports,
981,LCS,Spring,2018,OpTic Gaming,2634.038515233679
981,LCS,Spring,2018,Cloud9,2767.094669320344
981,LCS,Spring,2018,Clutch Gaming,2775.438287307913
981,LCS,Spring,2018,Immortals,
981,LCS,Spring,2018,Dignitas,
981,LCS,Spring,2018,Counter Logic Gaming,2689.3562418398137
981,LCS,Spring,2018,Flyquest,
981,LCS,Spring,2018,Phoenix1,
981,LCS,Spring,2018,Team Impulse,
981,LCS,Spring,2018,Echo Fox,2716.406705521752
981,LCS,Spring,2018,Renegades,
981,LCS,Spring,2018,FlyQuest,2652.9915342974136
981,LCS,Spring,2018,EnVyUs,
981,LCS,Spring,2018,100 Thieves,2775.724527460385
982,LCS,Spring,2018,Clutch Gaming,2765.4465259599
982,LCS,Spring,2018,Team SoloMid,2830.5400622425523
982,LCS,Spring,2018,Apex,
982,LCS,Spring,2018,Renegades,
982,LCS,Spring,2018,Flyquest,
982,LCS,Spring,2018,100 Thieves,2785.716288808398
982,LCS,Spring,2018,Immortals,
982,LCS,Spring,2018,Cloud9,2767.094669320344
982,LCS,Spring,2018,Phoenix1,
982,LCS,Spring,2018,Golden Guardians,2615.092805588293
982,LCS,Spring,2018,FlyQuest,2652.9915342974136
982,LCS,Spring,2018,OpTic Gaming,2634.038515233679
982,LCS,Spring,2018,Counter Logic Gaming,2689.3562418398137
982,LCS,Spring,2018,Team Liquid,2759.223446631362
982,LCS,Spring,2018,NRG Esports,
982,LCS,Spring,2018,EnVyUs,
982,LCS,Spring,2018,Echo Fox,2716.406705521752
982,LCS,Spring,2018,Dignitas,
982,LCS,Spring,2018,Team Impulse,
983,LCS,Spring,2018,FlyQuest,2652.9915342974136
983,LCS,Spring,2018,OpTic Gaming,2634.038515233679
983,LCS,Spring,2018,Renegades,
983,LCS,Spring,2018,Counter Logic Gaming,2689.3562418398137
983,LCS,Spring,2018,Immortals,
983,LCS,Spring,2018,Team Impulse,
983,LCS,Spring,2018,Team SoloMid,2830.5400622425523
983,LCS,Spring,2018,Phoenix1,
983,LCS,Spring,2018,Flyquest,
983,LCS,Spring,2018,Echo Fox,2727.8088856017716
983,LCS,Spring,2018,100 Thieves,2785.716288808398
983,LCS,Spring,2018,EnVyUs,
983,LCS,Spring,2018,Cloud9,2767.094669320344
983,LCS,Spring,2018,Dignitas,
983,LCS,Spring,2018,NRG Esports,
983,LCS,Spring,2018,Golden Guardians,2615.092805588293
983,LCS,Spring,2018,Team Liquid,2759.223446631362
983,LCS,Spring,2018,Apex,
983,LCS,Spring,2018,Clutch Gaming,2754.0443458798804
984,LCS,Spring,2018,Team Impulse,
984,LCS,Spring,2018,Clutch Gaming,2743.2906605984845
984,LCS,Spring,2018,Renegades,
984,LCS,Spring,2018,Phoenix1,
984,LCS,Spring,2018,NRG Esports,
984,LCS,Spring,2018,EnVyUs,
984,LCS,Spring,2018,Immortals,
984,LCS,Spring,2018,Golden Guardians,2615.092805588293
984,LCS,Spring,2018,Counter Logic Gaming,2689.3562418398137
984,LCS,Spring,2018,Team Liquid,2759.223446631362
984,LCS,Spring,2018,100 Thieves,2785.716288808398
984,LCS,Spring,2018,Dignitas,
984,LCS,Spring,2018,Cloud9,2767.094669320344
984,LCS,Spring,2018,Echo Fox,2738.5625708831676
984,LCS,Spring,2018,Team SoloMid,2830.5400622425523
984,LCS,Spring,2018,OpTic Gaming,2634.038515233679
984,LCS,Spring,2018,FlyQuest,2652.9915342974136
984,LCS,Spring,2018,Apex,
984,LCS,Spring,2018,Flyquest,
985,LCS,Spring,2018,Renegades,
985,LCS,Spring,2018,Clutch Gaming,2733.1545836373034
985,LCS,Spring,2018,Team Liquid,2759.223446631362
985,LCS,Spring,2018,100 Thieves,2785.716288808398
985,LCS,Spring,2018,Dignitas,
985,LCS,Spring,2018,Flyquest,
985,LCS,Spring,2018,Team Impulse,
985,LCS,Spring,2018,NRG Esports,
985,LCS,Spring,2018,Cloud9,2767.094669320344
985,LCS,Spring,2018,Echo Fox,2748.6986478443487
985,LCS,Spring,2018,EnVyUs,
985,LCS,Spring,2018,FlyQuest,2652.9915342974136
985,LCS,Spring,2018,Golden Guardians,2615.092805588293
985,LCS,Spring,2018,Phoenix1,
985,LCS,Spring,2018,Team SoloMid,2830.5400622425523
985,LCS,Spring,2018,Immortals,
985,LCS,Spring,2018,OpTic Gaming,2634.038515233679
985,LCS,Spring,2018,Counter Logic Gaming,2689.3562418398137
985,LCS,Spring,2018,Apex,
986,LCS,Spring,2018,Counter Logic Gaming,2689.3562418398137
986,LCS,Spring,2018,Apex,
986,LCS,Spring,2018,Phoenix1,
986,LCS,Spring,2018,Immortals,
986,LCS,Spring,2018,Clutch Gaming,2733.1545836373034
986,LCS,Spring,2018,Golden Guardians,2615.092805588293
986,LCS,Spring,2018,Echo Fox,2748.6986478443487
986,LCS,Spring,2018,OpTic Gaming,2634.038515233679
986,LCS,Spring,2018,Team SoloMid,2830.5400622425523
986,LCS,Spring,2018,Cloud9,2767.094669320344
986,LCS,Spring,2018,FlyQuest,2652.9915342974136
986,LCS,Spring,2018,100 Thieves,2774.955237973826
986,LCS,Spring,2018,Flyquest,
986,LCS,Spring,2018,Dignitas,
986,LCS,Spring,2018,Team Impulse,
986,LCS,Spring,2018,Renegades,
986,LCS,Spring,2018,EnVyUs,
986,LCS,Spring,2018,NRG Esports,
986,LCS,Spring,2018,Team Liquid,2769.984497465934
987,LCS,Spring,2018,Counter Logic Gaming,2689.3562418398137
987,LCS,Spring,2018,Echo Fox,2748.6986478443487
987,LCS,Spring,2018,Golden Guardians,2615.092805588293
987,LCS,Spring,2018,Phoenix1,
987,LCS,Spring,2018,FlyQuest,2652.9915342974136
987,LCS,Spring,2018,EnVyUs,
987,LCS,Spring,2018,OpTic Gaming,2634.038515233679
987,LCS,Spring,2018,Team Impulse,
987,LCS,Spring,2018,Dignitas,
987,LCS,Spring,2018,Clutch Gaming,2733.1545836373034
987,LCS,Spring,2018,Immortals,
987,LCS,Spring,2018,Cloud9,2767.094669320344
987,LCS,Spring,2018,Team SoloMid,2830.5400622425523
987,LCS,Spring,2018,Team Liquid,2780.1275571176084
987,LCS,Spring,2018,Apex,
987,LCS,Spring,2018,100 Thieves,2764.812178322152
987,LCS,Spring,2018,Renegades,
987,LCS,Spring,2018,NRG Esports,
987,LCS,Spring,2018,Flyquest,
988,LCS,Spring,2018,Echo Fox,2748.6986478443487
988,LCS,Spring,2018,Team Liquid,2789.6870303811806
988,LCS,Spring,2018,EnVyUs,
988,LCS,Spring,2018,Flyquest,
988,LCS,Spring,2018,Clutch Gaming,2733.1545836373034
988,LCS,Spring,2018,100 Thieves,2755.2527050585795
988,LCS,Spring,2018,Golden Guardians,2615.092805588293
988,LCS,Spring,2018,Apex,
988,LCS,Spring,2018,OpTic Gaming,2634.038515233679
988,LCS,Spring,2018,Cloud9,2767.094669320344
988,LCS,Spring,2018,Phoenix1,
988,LCS,Spring,2018,Counter Logic Gaming,2689.3562418398137
988,LCS,Spring,2018,NRG Esports,
988,LCS,Spring,2018,Immortals,
988,LCS,Spring,2018,Dignitas,
988,LCS,Spring,2018,Renegades,
988,LCS,Spring,2018,Team Impulse,
988,LCS,Spring,2018,Team SoloMid,2830.5400622425523
988,LCS,Spring,2018,FlyQuest,2652.9915342974136
989,LCS,Summer,2018,Immortals,
989,LCS,Summer,2018,OpTic Gaming,2634.038515233679
989,LCS,Summer,2018,Echo Fox,2741.0116101145086
989,LCS,Summer,2018,NRG Esports,
989,LCS,Summer,2018,Cloud9,2767.094669320344
989,LCS,Summer,2018,Golden Guardians,2615.092805588293
989,LCS,Summer,2018,Dignitas,
989,LCS,Summer,2018,Team Impulse,
989,LCS,Summer,2018,Counter Logic Gaming,2689.3562418398137
989,LCS,Summer,2018,Apex,
989,LCS,Summer,2018,Team SoloMid,2838.2270999723924
989,LCS,Summer,2018,Renegades,
989,LCS,Summer,2018,Team Liquid,2789.6870303811806
989,LCS,Summer,2018,EnVyUs,
989,LCS,Summer,2018,Flyquest,
989,LCS,Summer,2018,Phoenix1,
989,LCS,Summer,2018,FlyQuest,2652.9915342974136
989,LCS,Summer,2018,Clutch Gaming,2733.1545836373034
989,LCS,Summer,2018,100 Thieves,2755.2527050585795
990,LCS,Summer,2018,Dignitas,
990,LCS,Summer,2018,Team SoloMid,2838.2270999723924
990,LCS,Summer,2018,Apex,
990,LCS,Summer,2018,Cloud9,2767.094669320344
990,LCS,Summer,2018,Flyquest,
990,LCS,Summer,2018,Echo Fox,2741.0116101145086
990,LCS,Summer,2018,100 Thieves,2739.481472542117
990,LCS,Summer,2018,Team Liquid,2805.458262897643
990,LCS,Summer,2018,Renegades,
990,LCS,Summer,2018,Clutch Gaming,2733.1545836373034
990,LCS,Summer,2018,NRG Esports,
990,LCS,Summer,2018,Phoenix1,
990,LCS,Summer,2018,OpTic Gaming,2634.038515233679
990,LCS,Summer,2018,FlyQuest,2652.9915342974136
990,LCS,Summer,2018,EnVyUs,
990,LCS,Summer,2018,Golden Guardians,2615.092805588293
990,LCS,Summer,2018,Counter Logic Gaming,2689.3562418398137
990,LCS,Summer,2018,Immortals,
990,LCS,Summer,2018,Team Impulse,
991,LCS,Summer,2018,FlyQuest,2652.9915342974136
991,LCS,Summer,2018,100 Thieves,2739.481472542117
991,LCS,Summer,2018,EnVyUs,
991,LCS,Summer,2018,Team SoloMid,2848.6561508698583
991,LCS,Summer,2018,Clutch Gaming,2733.1545836373034
991,LCS,Summer,2018,Flyquest,
991,LCS,Summer,2018,Counter Logic Gaming,2678.927190942348
991,LCS,Summer,2018,Phoenix1,
991,LCS,Summer,2018,Apex,
991,LCS,Summer,2018,Team Impulse,
991,LCS,Summer,2018,Team Liquid,2805.458262897643
991,LCS,Summer,2018,Golden Guardians,2615.092805588293
991,LCS,Summer,2018,Cloud9,2767.094669320344
991,LCS,Summer,2018,NRG Esports,
991,LCS,Summer,2018,Dignitas,
991,LCS,Summer,2018,Echo Fox,2741.0116101145086
991,LCS,Summer,2018,Immortals,
991,LCS,Summer,2018,OpTic Gaming,2634.038515233679
991,LCS,Summer,2018,Renegades,
992,LCS,Summer,2018,Flyquest,
992,LCS,Summer,2018,Immortals,
992,LCS,Summer,2018,EnVyUs,
992,LCS,Summer,2018,NRG Esports,
992,LCS,Summer,2018,Dignitas,
992,LCS,Summer,2018,Team Liquid,2805.458262897643
992,LCS,Summer,2018,Team SoloMid,2848.6561508698583
992,LCS,Summer,2018,Phoenix1,
992,LCS,Summer,2018,FlyQuest,2652.9915342974136
992,LCS,Summer,2018,OpTic Gaming,2634.038515233679
992,LCS,Summer,2018,Echo Fox,2741.0116101145086
992,LCS,Summer,2018,Golden Guardians,2615.092805588293
992,LCS,Summer,2018,Cloud9,2747.8905567258
992,LCS,Summer,2018,Team Impulse,
992,LCS,Summer,2018,100 Thieves,2739.481472542117
992,LCS,Summer,2018,Apex,
992,LCS,Summer,2018,Counter Logic Gaming,2678.927190942348
992,LCS,Summer,2018,Clutch Gaming,2752.3586962318477
992,LCS,Summer,2018,Renegades,
993,LCS,Summer,2018,Flyquest,
993,LCS,Summer,2018,Counter Logic Gaming,2678.927190942348
993,LCS,Summer,2018,Phoenix1,
993,LCS,Summer,2018,Team Liquid,2805.458262897643
993,LCS,Summer,2018,Echo Fox,2741.0116101145086
993,LCS,Summer,2018,OpTic Gaming,2650.5851825935474
993,LCS,Summer,2018,NRG Esports,
993,LCS,Summer,2018,Immortals,
993,LCS,Summer,2018,Team Impulse,
993,LCS,Summer,2018,Cloud9,2747.8905567258
993,LCS,Summer,2018,Clutch Gaming,2752.3586962318477
993,LCS,Summer,2018,Team SoloMid,2848.6561508698583
993,LCS,Summer,2018,EnVyUs,
993,LCS,Summer,2018,Apex,
993,LCS,Summer,2018,Golden Guardians,2598.5461382284243
993,LCS,Summer,2018,100 Thieves,2739.481472542117
993,LCS,Summer,2018,Renegades,
993,LCS,Summer,2018,Dignitas,
993,LCS,Summer,2018,FlyQuest,2652.9915342974136
994,LCS,Summer,2018,Cloud9,2747.8905567258
994,LCS,Summer,2018,EnVyUs,
994,LCS,Summer,2018,Team SoloMid,2857.2254773433856
994,LCS,Summer,2018,100 Thieves,2739.481472542117
994,LCS,Summer,2018,Counter Logic Gaming,2678.927190942348
994,LCS,Summer,2018,NRG Esports,
994,LCS,Summer,2018,Apex,
994,LCS,Summer,2018,Phoenix1,
994,LCS,Summer,2018,Flyquest,
994,LCS,Summer,2018,OpTic Gaming,2650.5851825935474
994,LCS,Summer,2018,Clutch Gaming,2752.3586962318477
994,LCS,Summer,2018,Team Liquid,2805.458262897643
994,LCS,Summer,2018,Team Impulse,
994,LCS,Summer,2018,FlyQuest,2644.4222078238863
994,LCS,Summer,2018,Renegades,
994,LCS,Summer,2018,Echo Fox,2741.0116101145086
994,LCS,Summer,2018,Golden Guardians,2598.5461382284243
994,LCS,Summer,2018,Immortals,
994,LCS,Summer,2018,Dignitas,
995,LCS,Summer,2018,Team Liquid,2778.6155549945615
995,LCS,Summer,2018,Echo Fox,2741.0116101145086
995,LCS,Summer,2018,Apex,
995,LCS,Summer,2018,Team SoloMid,2857.2254773433856
995,LCS,Summer,2018,Golden Guardians,2625.388846131506
995,LCS,Summer,2018,Phoenix1,
995,LCS,Summer,2018,Dignitas,
995,LCS,Summer,2018,FlyQuest,2644.4222078238863
995,LCS,Summer,2018,Immortals,
995,LCS,Summer,2018,Team Impulse,
995,LCS,Summer,2018,Counter Logic Gaming,2678.927190942348
995,LCS,Summer,2018,NRG Esports,
995,LCS,Summer,2018,EnVyUs,
995,LCS,Summer,2018,Flyquest,
995,LCS,Summer,2018,100 Thieves,2739.481472542117
995,LCS,Summer,2018,OpTic Gaming,2650.5851825935474
995,LCS,Summer,2018,Cloud9,2747.8905567258
995,LCS,Summer,2018,Renegades,
995,LCS,Summer,2018,Clutch Gaming,2752.3586962318477
996,LCS,Summer,2018,NRG Esports,
996,LCS,Summer,2018,Clutch Gaming,2752.3586962318477
996,LCS,Summer,2018,Golden Guardians,2625.388846131506
996,LCS,Summer,2018,Cloud9,2747.8905567258
996,LCS,Summer,2018,Team SoloMid,2857.2254773433856
996,LCS,Summer,2018,FlyQuest,2644.4222078238863
996,LCS,Summer,2018,Apex,
996,LCS,Summer,2018,Dignitas,
996,LCS,Summer,2018,Renegades,
996,LCS,Summer,2018,OpTic Gaming,2650.5851825935474
996,LCS,Summer,2018,Phoenix1,
996,LCS,Summer,2018,Team Liquid,2778.6155549945615
996,LCS,Summer,2018,Immortals,
996,LCS,Summer,2018,Team Impulse,
996,LCS,Summer,2018,Echo Fox,2741.0116101145086
996,LCS,Summer,2018,EnVyUs,
996,LCS,Summer,2018,100 Thieves,2718.961923909718
996,LCS,Summer,2018,Flyquest,
996,LCS,Summer,2018,Counter Logic Gaming,2699.446739574747
997,LCS,Summer,2018,Team Impulse,
997,LCS,Summer,2018,NRG Esports,
997,LCS,Summer,2018,Renegades,
997,LCS,Summer,2018,100 Thieves,2718.961923909718
997,LCS,Summer,2018,Clutch Gaming,2734.2873574204395
997,LCS,Summer,2018,Echo Fox,2759.0829489259168
997,LCS,Summer,2018,Flyquest,
997,LCS,Summer,2018,FlyQuest,2644.4222078238863
997,LCS,Summer,2018,EnVyUs,
997,LCS,Summer,2018,Team SoloMid,2857.2254773433856
997,LCS,Summer,2018,Apex,
997,LCS,Summer,2018,Cloud9,2747.8905567258
997,LCS,Summer,2018,OpTic Gaming,2650.5851825935474
997,LCS,Summer,2018,Phoenix1,
997,LCS,Summer,2018,Team Liquid,2778.6155549945615
997,LCS,Summer,2018,Counter Logic Gaming,2699.446739574747
997,LCS,Summer,2018,Immortals,
997,LCS,Summer,2018,Golden Guardians,2625.388846131506
997,LCS,Summer,2018,Dignitas,
998,LCS,Summer,2018,Counter Logic Gaming,2699.446739574747
998,LCS,Summer,2018,Immortals,
998,LCS,Summer,2018,OpTic Gaming,2637.862112812452
998,LCS,Summer,2018,100 Thieves,2718.961923909718
998,LCS,Summer,2018,Flyquest,
998,LCS,Summer,2018,Dignitas,
998,LCS,Summer,2018,Team Impulse,
998,LCS,Summer,2018,FlyQuest,2644.4222078238863
998,LCS,Summer,2018,Renegades,
998,LCS,Summer,2018,Echo Fox,2759.0829489259168
998,LCS,Summer,2018,Phoenix1,
998,LCS,Summer,2018,NRG Esports,
998,LCS,Summer,2018,Golden Guardians,2625.388846131506
998,LCS,Summer,2018,Team Liquid,2778.6155549945615
998,LCS,Summer,2018,Cloud9,2760.6136265068953
998,LCS,Summer,2018,Apex,
998,LCS,Summer,2018,Clutch Gaming,2734.2873574204395
998,LCS,Summer,2018,Team SoloMid,2857.2254773433856
998,LCS,Summer,2018,EnVyUs,
999,LCS,Summer,2018,Renegades,
999,LCS,Summer,2018,Phoenix1,
999,LCS,Summer,2018,Cloud9,2760.6136265068953
999,LCS,Summer,2018,Flyquest,
999,LCS,Summer,2018,OpTic Gaming,2637.862112812452
999,LCS,Summer,2018,Golden Guardians,2625.388846131506
999,LCS,Summer,2018,Immortals,
999,LCS,Summer,2018,Echo Fox,2771.00851861629
999,LCS,Summer,2018,EnVyUs,
999,LCS,Summer,2018,Team Liquid,2778.6155549945615
999,LCS,Summer,2018,Clutch Gaming,2734.2873574204395
999,LCS,Summer,2018,Dignitas,
999,LCS,Summer,2018,Team Impulse,
999,LCS,Summer,2018,100 Thieves,2718.961923909718
999,LCS,Summer,2018,NRG Esports,
999,LCS,Summer,2018,Team SoloMid,2857.2254773433856
999,LCS,Summer,2018,Counter Logic Gaming,2699.446739574747
999,LCS,Summer,2018,Apex,
999,LCS,Summer,2018,FlyQuest,2632.496638133513
1000,LCS,Summer,2018,Counter Logic Gaming,2685.866784392819
1000,LCS,Summer,2018,Golden Guardians,2625.388846131506
1000,LCS,Summer,2018,100 Thieves,2718.961923909718
1000,LCS,Summer,2018,NRG Esports,
1000,LCS,Summer,2018,Cloud9,2760.6136265068953
1000,LCS,Summer,2018,EnVyUs,
1000,LCS,Summer,2018,Echo Fox,2771.00851861629
1000,LCS,Summer,2018,Flyquest,
1000,LCS,Summer,2018,Dignitas,
1000,LCS,Summer,2018,Team Impulse,
1000,LCS,Summer,2018,FlyQuest,2632.496638133513
1000,LCS,Summer,2018,Immortals,
1000,LCS,Summer,2018,OpTic Gaming,2637.862112812452
1000,LCS,Summer,2018,Phoenix1,
1000,LCS,Summer,2018,Team SoloMid,2857.2254773433856
1000,LCS,Summer,2018,Clutch Gaming,2734.2873574204395
1000,LCS,Summer,2018,Renegades,
1000,LCS,Summer,2018,Team Liquid,2792.1955101764893
1000,LCS,Summer,2018,Apex,
1001,LCS,Summer,2018,Phoenix1,
1001,LCS,Summer,2018,Team Liquid,2792.1955101764893
1001,LCS,Summer,2018,Team Impulse,
1001,LCS,Summer,2018,Echo Fox,2771.00851861629
1001,LCS,Summer,2018,Renegades,
1001,LCS,Summer,2018,Cloud9,2760.6136265068953
1001,LCS,Summer,2018,Clutch Gaming,2757.7335160749926
1001,LCS,Summer,2018,NRG Esports,
1001,LCS,Summer,2018,100 Thieves,2718.961923909718
1001,LCS,Summer,2018,Immortals,
1001,LCS,Summer,2018,Dignitas,
1001,LCS,Summer,2018,Apex,
1001,LCS,Summer,2018,FlyQuest,2632.496638133513
1001,LCS,Summer,2018,Golden Guardians,2625.388846131506
1001,LCS,Summer,2018,EnVyUs,
1001,LCS,Summer,2018,OpTic Gaming,2637.862112812452
1001,LCS,Summer,2018,Flyquest,
1001,LCS,Summer,2018,Counter Logic Gaming,2685.866784392819
1001,LCS,Summer,2018,Team SoloMid,2833.7793186888325
1002,LCS,Summer,2018,Apex,
1002,LCS,Summer,2018,Counter Logic Gaming,2685.866784392819
1002,LCS,Summer,2018,Clutch Gaming,2757.7335160749926
1002,LCS,Summer,2018,Renegades,
1002,LCS,Summer,2018,Team Liquid,2792.1955101764893
1002,LCS,Summer,2018,EnVyUs,
1002,LCS,Summer,2018,Phoenix1,
1002,LCS,Summer,2018,Flyquest,
1002,LCS,Summer,2018,Cloud9,2760.6136265068953
1002,LCS,Summer,2018,OpTic Gaming,2661.758466439677
1002,LCS,Summer,2018,Echo Fox,2747.112164989065
1002,LCS,Summer,2018,FlyQuest,2632.496638133513
1002,LCS,Summer,2018,Team SoloMid,2833.7793186888325
1002,LCS,Summer,2018,Team Impulse,
1002,LCS,Summer,2018,Dignitas,
1002,LCS,Summer,2018,Immortals,
1002,LCS,Summer,2018,Golden Guardians,2625.388846131506
1002,LCS,Summer,2018,100 Thieves,2718.961923909718
1002,LCS,Summer,2018,NRG Esports,
1003,LCS,Summer,2018,Team Liquid,2792.1955101764893
1003,LCS,Summer,2018,FlyQuest,2619.264073022391
1003,LCS,Summer,2018,OpTic Gaming,2661.758466439677
1003,LCS,Summer,2018,EnVyUs,
1003,LCS,Summer,2018,Clutch Gaming,2757.7335160749926
1003,LCS,Summer,2018,Golden Guardians,2625.388846131506
1003,LCS,Summer,2018,Echo Fox,2747.112164989065
1003,LCS,Summer,2018,NRG Esports,
1003,LCS,Summer,2018,Renegades,
1003,LCS,Summer,2018,Flyquest,
1003,LCS,Summer,2018,Dignitas,
1003,LCS,Summer,2018,Cloud9,2760.6136265068953
1003,LCS,Summer,2018,100 Thieves,2732.1944890208397
1003,LCS,Summer,2018,Phoenix1,
1003,LCS,Summer,2018,Team SoloMid,2833.7793186888325
1003,LCS,Summer,2018,Team Impulse,
1003,LCS,Summer,2018,Immortals,
1003,LCS,Summer,2018,Counter Logic Gaming,2685.866784392819
1003,LCS,Summer,2018,Apex,
1004,LCS,Summer,2018,Clutch Gaming,2757.7335160749926
1004,LCS,Summer,2018,Team Impulse,
1004,LCS,Summer,2018,Echo Fox,2747.112164989065
1004,LCS,Summer,2018,Flyquest,
1004,LCS,Summer,2018,Immortals,
1004,LCS,Summer,2018,OpTic Gaming,2661.758466439677
1004,LCS,Summer,2018,Golden Guardians,2649.375701102266
